fid,year,Year_kharif,id,cropland_rainfed,cropland_rainfed_herbaceous_cover,cropland_rainfed_tree_or_shrub_cover,cropland_irrigated,mosaic_cropland,mosaic_natural_vegetation,tree_broadleaved_evergreen_closed_to_open,tree_broadleaved_deciduous_closed_to_open,tree_broadleaved_deciduous_closed,tree_broadleaved_deciduous_open,tree_needleleaved_evergreen_closed_to_open,tree_needleleaved_evergreen_closed,tree_needleleaved_evergreen_open,tree_needleleaved_deciduous_closed_to_open,tree_needleleaved_deciduous_closed,tree_needleleaved_deciduous_open,tree_mixed,mosaic_tree_and_shrub,mosaic_herbaceous,shrubland,shrubland_evergreen,shrubland_deciduous,grassland,lichens_and_mosses,sparse_vegetation,sparse_tree,sparse_shrub,sparse_herbaceous,tree_cover_flooded_fresh_or_brakish_water,tree_cover_flooded_saline_water,shrub_or_herbaceous_cover_flooded,urban,bare_areas,bare_areas_consolidated,bare_areas_unconsolidated,water,snow_and_ice,Area_Hec_Rice,Prod_Ton_Rice,Yield_Rice,total_agr_Area_hect,rice_area_pct,LULC_rice_area_sqkm
367,2013,2013 - 2014,2,4994,14,0,4840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,56,0,0,296,0,142809.0,327107.0,4.42,264688.0,1.067305968,31.17679916166032
367,2014,2014 - 2015,2,4994,14,0,4840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,56,0,0,296,0,126597.0,238969.0,3.74,263958.0,0.942777513,28.552954848102992
367,2015,2015 - 2016,2,4994,14,0,4840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,56,0,0,296,0,126932.0,226003.0,3.3499999999999996,294980.0,0.8604396670000001,27.64373437032878
367,2016,2016 - 2017,2,4994,14,0,4840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,56,0,0,296,0,147994.0,320699.0,4.21,273507.0,1.0749157180000002,30.14886931896761
367,2017,2017 - 2018,2,4994,14,0,4840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,56,0,0,296,0,133824.0,318668.0,4.61,257890.0,1.0243953019999998,29.848746248579708
367,2018,2018 - 2019,2,4994,14,0,4840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,56,0,0,296,0,135652.0,354082.0,5.029999999999999,251912.0,1.063254788,31.6268984837708
367,2019,2019 - 2020,2,4994,14,0,4840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,56,0,0,296,0,127304.0,364933.0,5.63,257892.0,0.970205312,28.741735328862784
367,2020,2020 - 2021,2,4994,14,0,4840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,56,0,0,296,0,135317.0,368668.0,5.33,262937.0,1.01889106,30.225727813696732
367,2021,2021 - 2022,2,4994,14,0,4840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,56,0,0,296,0,132105.0,351800.0,5.21,447550.0,0.578632136,17.288870134446935
368,2010,2010 - 2011,1,4374,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,47536.0,54761.0,1.15,127195.0,0.373725382,19.533721654518867
368,2011,2011 - 2012,1,4374,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,55840.0,82587.0,1.48,130451.0,0.428053445,22.373318084903048
368,2012,2012 - 2013,1,4374,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,49833.0,87208.0,1.75,122409.0,0.407102419,21.278258637587836
368,2013,2013 - 2014,1,4374,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,56350.0,101881.0,1.81,120654.0,0.467037976,24.41094521451011
368,2014,2014 - 2015,1,4374,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,45895.0,81923.0,1.79,119599.0,0.383740667,20.05719637393377
368,2015,2015 - 2016,1,4374,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,44983.0,58253.0,1.3,147387.0,0.305203308,15.952238605271909
368,2016,2016 - 2017,1,4374,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,61205.0,105028.0,1.72,120984.0,0.505893341,26.441821149756958
368,2017,2017 - 2018,1,4374,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,51760.0,102019.0,1.97,114925.0,0.450380683,23.540308804324393
368,2018,2018 - 2019,1,4374,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,51864.0,109589.0,2.11,115481.0,0.449112841,23.47404176996517
368,2019,2019 - 2020,1,4374,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,46958.0,123734.0,2.63,113660.0,0.413144466,21.594061818227893
368,2020,2020 - 2021,1,4374,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,53038.0,127344.0,2.4,122577.0,0.432691288,22.615726919311196
368,2021,2021 - 2022,1,4374,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,47461.0,113527.0,2.39,195945.0,0.242215928,12.66004062267032
369,2010,2010 - 2011,2,3986,0,0,6238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,55042.0,60653.0,1.93,185822.0,0.501755129,18.65779344360247
369,2011,2011 - 2012,2,3986,0,0,6238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,63726.0,90536.0,2.49,190066.0,0.5603355889999999,21.259523798204135
369,2012,2012 - 2013,2,3986,0,0,6238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,58327.0,99949.0,3.25,182769.0,0.547824752,20.33378885772637
369,2013,2013 - 2014,2,3986,0,0,6238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,66505.0,120089.0,3.6,168771.0,0.678086046,23.70929604931572
369,2014,2014 - 2015,2,3986,0,0,6238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,58557.0,94686.0,2.8,165792.0,0.657851463,20.255880529728366
369,2015,2015 - 2016,2,3986,0,0,6238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,57825.0,66819.0,1.9700000000000002,209960.0,0.5104355970000001,16.011895389817404
369,2016,2016 - 2017,2,3986,0,0,6238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,73752.0,131000.0,3.79,188422.0,0.691945715,25.354228287221403
369,2017,2017 - 2018,2,3986,0,0,6238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,60717.0,118858.0,3.8499999999999996,172683.0,0.605458767,22.490783561367614
369,2018,2018 - 2019,2,3986,0,0,6238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,60973.0,124254.0,3.7199999999999998,169187.0,0.618721451,22.542683977210437
369,2019,2019 - 2020,2,3986,0,0,6238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,57164.0,144411.0,4.66,176151.0,0.576463984,20.79344523097262
369,2020,2020 - 2021,2,3986,0,0,6238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,63254.0,155581.0,5.16,179906.0,0.610890803,21.832293176948177
369,2021,2021 - 2022,2,3986,0,0,6238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,57676.0,136358.0,4.630000000000001,293465.0,0.346963672,12.25992217113004
370,2010,2010 - 2011,2,1532,0,0,4476,174,154,0,1068,0,0,0,0,0,0,0,0,0,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,55042.0,60653.0,1.93,185822.0,0.501755129,7.06283781726987
370,2011,2011 - 2012,2,1532,0,0,4476,174,154,0,1068,0,0,0,0,0,0,0,0,0,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,63726.0,90536.0,2.49,190066.0,0.5603355889999999,7.896646103535408
370,2012,2012 - 2013,2,1532,0,0,4476,174,154,0,1068,0,0,0,0,0,0,0,0,0,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,58327.0,99949.0,3.25,182769.0,0.547824752,7.7105185078539895
370,2013,2013 - 2014,2,1532,0,0,4476,174,154,0,1068,0,0,0,0,0,0,0,0,0,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,66505.0,120089.0,3.6,168771.0,0.678086046,9.51215869217324
370,2014,2014 - 2015,2,1532,0,0,4476,174,154,0,1068,0,0,0,0,0,0,0,0,0,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,58557.0,94686.0,2.8,165792.0,0.657851463,9.168552740657631
370,2015,2015 - 2016,2,1532,0,0,4476,174,154,0,1068,0,0,0,0,0,0,0,0,0,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,57825.0,66819.0,1.9700000000000002,209960.0,0.5104355970000001,7.120422324203762
370,2016,2016 - 2017,2,1532,0,0,4476,174,154,0,1068,0,0,0,0,0,0,0,0,0,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,73752.0,131000.0,3.79,188422.0,0.691945715,9.731832382144958
370,2017,2017 - 2018,2,1532,0,0,4476,174,154,0,1068,0,0,0,0,0,0,0,0,0,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,60717.0,118858.0,3.8499999999999996,172683.0,0.605458767,8.522091985109737
370,2018,2018 - 2019,2,1532,0,0,4476,174,154,0,1068,0,0,0,0,0,0,0,0,0,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,60973.0,124254.0,3.7199999999999998,169187.0,0.618721451,8.699178101127284
370,2019,2019 - 2020,2,1532,0,0,4476,174,154,0,1068,0,0,0,0,0,0,0,0,0,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,57164.0,144411.0,4.66,176151.0,0.576463984,8.100479555842293
370,2020,2020 - 2021,2,1532,0,0,4476,174,154,0,1068,0,0,0,0,0,0,0,0,0,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,63254.0,155581.0,5.16,179906.0,0.610890803,8.579829088220848
370,2021,2021 - 2022,2,1532,0,0,4476,174,154,0,1068,0,0,0,0,0,0,0,0,0,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,57676.0,136358.0,4.630000000000001,293465.0,0.346963672,4.869982498809998
371,2010,2010 - 2011,1,29,0,0,33,3,17,0,63,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7506.0,5892.0,0.78,58627.0,0.128029747,0.0048416575793772745
371,2011,2011 - 2012,1,29,0,0,33,3,17,0,63,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7886.0,7949.0,1.01,59615.0,0.132282144,0.005002469036464441
371,2012,2012 - 2013,1,29,0,0,33,3,17,0,63,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8494.0,12741.0,1.5,60360.0,0.140722333,0.005321648805235105
371,2013,2013 - 2014,1,29,0,0,33,3,17,0,63,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10155.0,18208.0,1.79,48117.0,0.21104807,0.007981133382450921
371,2014,2014 - 2015,1,29,0,0,33,3,17,0,63,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12662.0,12763.0,1.01,46193.0,0.274110796,0.010365955132618811
371,2015,2015 - 2016,1,29,0,0,33,3,17,0,63,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12842.0,8566.0,0.67,62573.0,0.205232289,0.0077611999621447145
371,2016,2016 - 2017,1,29,0,0,33,3,17,0,63,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12547.0,25972.0,2.07,67438.0,0.186052374,0.0070358796127140315
371,2017,2017 - 2018,1,29,0,0,33,3,17,0,63,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8957.0,16839.0,1.88,57758.0,0.155078084,0.005864535378593739
371,2018,2018 - 2019,1,29,0,0,33,3,17,0,63,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9109.0,14665.0,1.61,53706.0,0.16960861,0.00641403135893211
371,2019,2019 - 2020,1,29,0,0,33,3,17,0,63,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10206.0,20677.0,2.03,62491.0,0.163319518,0.006176198896846553
371,2020,2020 - 2021,1,29,0,0,33,3,17,0,63,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10216.0,28237.0,2.76,57329.0,0.178199515,0.006738910703628153
371,2021,2021 - 2022,1,29,0,0,33,3,17,0,63,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10215.0,22831.0,2.24,97520.0,0.104747744,0.003961209957403653
372,2010,2010 - 2011,2,104,0,0,9936,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,338623.0,703770.0,4.15,763024.0,0.8991448289999999,17.803762272600473
372,2011,2011 - 2012,2,104,0,0,9936,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,340074.0,789336.0,4.62,765104.0,0.897677383,17.5567186837482
372,2012,2012 - 2013,2,104,0,0,9936,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,345372.0,857938.0,4.96,788540.0,0.88459558,17.396813820731904
372,2013,2013 - 2014,2,104,0,0,9936,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,343297.0,881905.0,5.140000000000001,795876.0,0.870338847,17.298262679281823
372,2014,2014 - 2015,2,104,0,0,9936,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,319531.0,806229.0,5.050000000000001,794117.0,0.819124043,16.931849199235923
372,2015,2015 - 2016,2,104,0,0,9936,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,316829.0,757368.0,4.79,797867.0,0.809793129,16.72459733354317
372,2016,2016 - 2017,2,104,0,0,9936,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,348005.0,890812.0,5.1,814914.0,0.861687259,17.005429620963092
372,2017,2017 - 2018,2,104,0,0,9936,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,343452.0,945530.0,5.47,813089.0,0.851287016,16.674281634849944
372,2018,2018 - 2019,2,104,0,0,9936,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,325120.0,955060.0,5.85,782787.0,0.83739058,16.539186055418018
372,2019,2019 - 2020,2,104,0,0,9936,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,348859.0,1079887.0,6.17,805279.0,0.869718767,16.62441452108726
372,2020,2020 - 2021,2,104,0,0,9936,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,350772.0,1105022.0,6.27,938438.0,0.762788238,15.484864662968576
372,2021,2021 - 2022,2,104,0,0,9936,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,347137.0,955227.0,5.49,1345352.0,0.519086267,10.080223485728078
373,2010,2010 - 2011,1,315,0,0,4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,156947.0,310441.0,1.98,322363.0,0.486864187,18.575152249870005
373,2011,2011 - 2012,1,315,0,0,4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,155655.0,346177.0,2.22,325572.0,0.478097011,18.2406613726402
373,2012,2012 - 2013,1,315,0,0,4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,162205.0,388481.0,2.4,341744.0,0.474638911,18.10872574108126
373,2013,2013 - 2014,1,315,0,0,4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,169741.0,413998.0,2.44,358376.0,0.473639418,18.07059244817656
373,2014,2014 - 2015,1,315,0,0,4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,164128.0,382911.0,2.33,349509.0,0.469595919,17.916322301485327
373,2015,2015 - 2016,1,315,0,0,4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,160459.0,346271.0,2.16,346025.0,0.463720829,17.69217212953668
373,2016,2016 - 2017,1,315,0,0,4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,167913.0,391237.0,2.33,361484.0,0.464510186,17.72228818006167
373,2017,2017 - 2018,1,315,0,0,4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,163813.0,383978.0,2.34,360584.0,0.454299137,17.33270974141204
373,2018,2018 - 2019,1,315,0,0,4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,158977.0,392832.0,2.47,351799.0,0.451897248,17.241071343982963
373,2019,2019 - 2020,1,315,0,0,4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,159960.0,468043.0,2.93,356173.0,0.449107597,17.134638804000307
373,2020,2020 - 2021,1,315,0,0,4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,166882.0,474279.0,2.84,390854.0,0.426967615,16.2899401232584
373,2021,2021 - 2022,1,315,0,0,4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,164645.0,437132.0,2.65,601273.0,0.273827363,10.447235787144518
374,2010,2010 - 2011,2,1068,0,0,8860,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,287164.0,575693.0,4.02,595340.0,0.963889724,19.171170494884738
374,2011,2011 - 2012,2,1068,0,0,8860,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,308051.0,688763.0,4.470000000000001,615195.0,1.004284503,18.825946856871163
374,2012,2012 - 2013,2,1068,0,0,8860,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,306710.0,743096.0,4.85,626645.0,0.981850188,18.689777825632966
374,2013,2013 - 2014,2,1068,0,0,8860,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,318825.0,789093.0,4.96,645128.0,0.99354512,18.65042095523033
374,2014,2014 - 2015,2,1068,0,0,8860,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,306312.0,662303.0,4.3,617292.0,1.000563157,18.49120076447743
374,2015,2015 - 2016,2,1068,0,0,8860,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,294272.0,648153.0,4.42,629473.0,0.935810948,18.259858318123307
374,2016,2016 - 2017,2,1068,0,0,8860,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,309272.0,729792.0,4.73,640042.0,0.971977213,18.290940698040338
374,2017,2017 - 2018,2,1068,0,0,8860,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,313525.0,760953.0,4.859999999999999,640997.0,0.9881973510000001,17.888861911927812
374,2018,2018 - 2019,2,1068,0,0,8860,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,296459.0,714677.0,4.8100000000000005,624159.0,0.956677686,17.794283126389022
374,2019,2019 - 2020,2,1068,0,0,8860,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,312455.0,920801.0,5.9,631452.0,1.0030728469999999,17.68443550076725
374,2020,2020 - 2021,2,1068,0,0,8860,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,319723.0,912321.0,5.71,742441.0,0.861685053,16.812633094656654
374,2021,2021 - 2022,2,1068,0,0,8860,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,314103.0,841565.0,5.359999999999999,1198759.0,0.523972136,10.782454742841235
375,2010,2010 - 2011,3,1383,0,0,13269,459,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335997.0,669013.0,5.93,657158.0,1.753837636,24.337424602906218
375,2011,2011 - 2012,3,1383,0,0,13269,459,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361029.0,795408.0,6.48,681782.0,1.79990527,25.65718330230704
375,2012,2012 - 2013,3,1383,0,0,13269,459,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357848.0,847929.0,6.9,690526.0,1.782369904,25.17077210011137
375,2013,2013 - 2014,3,1383,0,0,13269,459,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370984.0,894767.0,6.99,709172.0,1.8079695779999998,25.646670854838227
375,2014,2014 - 2015,3,1383,0,0,13269,459,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360438.0,788146.0,6.63,682013.0,1.8368604949999998,26.137600698489308
375,2015,2015 - 2016,3,1383,0,0,13269,459,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347216.0,755418.0,6.449999999999999,692679.0,1.773452944,24.522639035278026
375,2016,2016 - 2017,3,1383,0,0,13269,459,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373074.0,854078.0,6.68,717698.0,1.793575029,25.319007169546936
375,2017,2017 - 2018,3,1383,0,0,13269,459,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365142.0,900680.0,7.57,705175.0,1.792476076,25.78285343287242
375,2018,2018 - 2019,3,1383,0,0,13269,459,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350335.0,861489.0,7.53,688638.0,1.7922365500000002,25.298079309000272
375,2019,2019 - 2020,3,1383,0,0,13269,459,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362065.0,1042048.0,8.34,691216.0,1.833171234,26.548277411439095
375,2020,2020 - 2021,3,1383,0,0,13269,459,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370716.0,1032970.0,8.08,805275.0,1.673236124,22.98868499541346
375,2021,2021 - 2022,3,1383,0,0,13269,459,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368202.0,976380.0,7.85,1329520.0,0.937696412,12.889203378905707
376,2010,2010 - 2011,2,152,0,790,9070,30,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,129833.0,231506.0,3.62,225413.0,1.285073069,64.16630898920717
376,2011,2011 - 2012,2,152,0,790,9070,30,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,149859.0,280353.0,3.8,250746.0,1.321693346,64.66816686725072
